,Subject,readable_actions,action,average of:
8106,23,SITTING,Body_Acc_Std_Z,-0.90558439
8107,23,SITTING,Gravity_Acc_Mean_X,0.936509243
8108,23,SITTING,Gravity_Acc_Mean_Y,0.121751063
8109,23,SITTING,Gravity_Acc_Mean_Z,0.063011156
8110,23,SITTING,Gravity_Acc_Std_X,-0.984536722
8111,23,SITTING,Gravity_Acc_Std_Y,-0.960917426
8112,23,SITTING,Gravity_Acc_Std_Z,-0.9239536
8113,23,SITTING,Body_Acc_Jerk_Mean_X,0.077002235
8114,23,SITTING,Body_Acc_Jerk_Mean_Y,0.010135139
8115,23,SITTING,Body_Acc_Jerk_Mean_Z,-0.001488234
8116,23,SITTING,Body_Acc_Jerk_Std_X,-0.984561804
8117,23,SITTING,Body_Acc_Jerk_Std_Y,-0.978045838
8118,23,SITTING,Body_Acc_Jerk_Std_Z,-0.975978995
8119,23,SITTING,BodyGyro_Mean_X,-0.047258346
8120,23,SITTING,BodyGyro_Mean_Y,-0.068432555
8121,23,SITTING,BodyGyro_Mean_Z,0.064567321
8122,23,SITTING,BodyGyro_Std_X,-0.980363734
8123,23,SITTING,BodyGyro_Std_Y,-0.948109526
8124,23,SITTING,BodyGyro_Std_Z,-0.959718633
8125,23,SITTING,BodyGyroJerk_Mean_X,-0.096742219
8126,23,SITTING,BodyGyroJerk_Mean_Y,-0.043460255
8127,23,SITTING,BodyGyroJerk_Mean_Z,-0.048556109
8128,23,SITTING,BodyGyroJerk_Std_X,-0.987084634
8129,23,SITTING,BodyGyroJerk_Std_Y,-0.980727445
8130,23,SITTING,BodyGyroJerk_Std_Z,-0.988130142
8131,23,SITTING,BodyAccMag_Mean,-0.944080773
8132,23,SITTING,NameBodyAccMag_Std,-0.924963263
8133,23,SITTING,GravityAccMag_Mean,-0.944080773
8134,23,SITTING,GravityAccMag_Std,-0.924963263
8135,23,SITTING,BodyAccJerkMag_Mean,-0.982375503
8136,23,SITTING,BodyAccJerkMag_Std,-0.973668776
8137,23,SITTING,BodyGyroMag_Mean,-0.936593427
8138,23,SITTING,BodyGyroMag_Std,-0.937006097
8139,23,SITTING,fBodyAcc_Mean_X,-0.986325671
8140,23,SITTING,fBodyAcc_Mean_Y,-0.953460406
8141,23,SITTING,fBodyAcc_Mean_Z,-0.942031167
8142,23,SITTING,fBodyAcc_Std_X,-0.988345258
8143,23,SITTING,fBodyAcc_Std_Y,-0.930781487
8144,23,SITTING,fBodyAcc_Std_Z,-0.896125264
8145,23,SITTING,fBodyAccJerk_Mean_X,-0.984550864
8146,23,SITTING,fBodyAccJerk_Mean_Y,-0.978136218
8147,23,SITTING,fBodyAccJerk_Mean_Z,-0.972656226
8148,23,SITTING,fBodyAccJerk_Std_X,-0.98601963
8149,23,SITTING,fBodyAccJerk_Std_Y,-0.979564697
8150,23,SITTING,fBodyAccJerk_Std_Z,-0.977936447
8151,23,SITTING,fBodyGyro_Mean_X,-0.977149987
8152,23,SITTING,fBodyGyro_Mean_Y,-0.957920289
8153,23,SITTING,fBodyGyro_Mean_Z,-0.965428834
8154,23,SITTING,fBodyGyro_Std_X,-0.981523241
8155,23,SITTING,fBodyGyro_Std_Y,-0.943733421
8156,23,SITTING,fBodyGyro_Std_Z,-0.961914054
8157,23,SITTING,fBodyAccMag_Mean,-0.94583783
8158,23,SITTING,fBodyAccMag_Std,-0.927090118
8159,23,SITTING,fBodyBodyAccJerkMag_Mean,-0.974121467
8160,23,SITTING,fBodyBodyAccJerkMag_Std,-0.972117017
8161,23,STANDING,Body_Acc_Mean_X,0.277899323
8162,23,STANDING,Body_Acc_Mean_Y,-0.017747555
8163,23,STANDING,Body_Acc_Mean_Z,-0.110597018
8164,23,STANDING,Body_Acc_Std_X,-0.98542152
8165,23,STANDING,Body_Acc_Std_Y,-0.958444493
8166,23,STANDING,Body_Acc_Std_Z,-0.929409745
8167,23,STANDING,Gravity_Acc_Mean_X,0.919857126
8168,23,STANDING,Gravity_Acc_Mean_Y,-0.11740136
8169,23,STANDING,Gravity_Acc_Mean_Z,-0.223631181
8170,23,STANDING,Gravity_Acc_Std_X,-0.984610385
8171,23,STANDING,Gravity_Acc_Std_Y,-0.984818649
8172,23,STANDING,Gravity_Acc_Std_Z,-0.947199734
8173,23,STANDING,Body_Acc_Jerk_Mean_X,0.075020648
8174,23,STANDING,Body_Acc_Jerk_Mean_Y,0.010586152
8175,23,STANDING,Body_Acc_Jerk_Mean_Z,-0.005292609
8176,23,STANDING,Body_Acc_Jerk_Std_X,-0.983141959
8177,23,STANDING,Body_Acc_Jerk_Std_Y,-0.975219984
8178,23,STANDING,Body_Acc_Jerk_Std_Z,-0.973595215
8179,23,STANDING,BodyGyro_Mean_X,-0.032739775
8180,23,STANDING,BodyGyro_Mean_Y,-0.065226479
8181,23,STANDING,BodyGyro_Mean_Z,0.0816889
8182,23,STANDING,BodyGyro_Std_X,-0.94201124
8183,23,STANDING,BodyGyro_Std_Y,-0.948074761
8184,23,STANDING,BodyGyro_Std_Z,-0.962389689
8185,23,STANDING,BodyGyroJerk_Mean_X,-0.098148105
8186,23,STANDING,BodyGyroJerk_Mean_Y,-0.041677417
8187,23,STANDING,BodyGyroJerk_Mean_Z,-0.054822628
8188,23,STANDING,BodyGyroJerk_Std_X,-0.972770702
8189,23,STANDING,BodyGyroJerk_Std_Y,-0.972509523
8190,23,STANDING,BodyGyroJerk_Std_Z,-0.984654516
8191,23,STANDING,BodyAccMag_Mean,-0.957212267
8192,23,STANDING,NameBodyAccMag_Std,-0.951669858
8193,23,STANDING,GravityAccMag_Mean,-0.957212267
8194,23,STANDING,GravityAccMag_Std,-0.951669858
8195,23,STANDING,BodyAccJerkMag_Mean,-0.978671485
8196,23,STANDING,BodyAccJerkMag_Std,-0.974811528
8197,23,STANDING,BodyGyroMag_Mean,-0.938430293
8198,23,STANDING,BodyGyroMag_Std,-0.923796566
8199,23,STANDING,fBodyAcc_Mean_X,-0.983627197
8200,23,STANDING,fBodyAcc_Mean_Y,-0.962831825
8201,23,STANDING,fBodyAcc_Mean_Z,-0.945170569
8202,23,STANDING,fBodyAcc_Std_X,-0.986333386
8203,23,STANDING,fBodyAcc_Std_Y,-0.958042411
8204,23,STANDING,fBodyAcc_Std_Z,-0.926110099
8205,23,STANDING,fBodyAccJerk_Mean_X,-0.983283252
8206,23,STANDING,fBodyAccJerk_Mean_Y,-0.975176562
8207,23,STANDING,fBodyAccJerk_Mean_Z,-0.96961023
8208,23,STANDING,fBodyAccJerk_Std_X,-0.984531642
8209,23,STANDING,fBodyAccJerk_Std_Y,-0.977157998
8210,23,STANDING,fBodyAccJerk_Std_Z,-0.976241316
8211,23,STANDING,fBodyGyro_Mean_X,-0.947510436
8212,23,STANDING,fBodyGyro_Mean_Y,-0.952781165
8213,23,STANDING,fBodyGyro_Mean_Z,-0.967939565
8214,23,STANDING,fBodyGyro_Std_X,-0.941698516
8215,23,STANDING,fBodyGyro_Std_Y,-0.945871186
8216,23,STANDING,fBodyGyro_Std_Z,-0.964249923
8217,23,STANDING,fBodyAccMag_Mean,-0.957986177
8218,23,STANDING,fBodyAccMag_Std,-0.955291356
8219,23,STANDING,fBodyBodyAccJerkMag_Mean,-0.973798156
8220,23,STANDING,fBodyBodyAccJerkMag_Std,-0.975053688
8221,23,LAYING,Body_Acc_Mean_X,0.274038008
8222,23,LAYING,Body_Acc_Mean_Y,-0.021655384
8223,23,LAYING,Body_Acc_Mean_Z,-0.104256776
8224,23,LAYING,Body_Acc_Std_X,-0.956756363
8225,23,LAYING,Body_Acc_Std_Y,-0.976309827
8226,23,LAYING,Body_Acc_Std_Z,-0.973223495
8227,23,LAYING,Gravity_Acc_Mean_X,-0.391564963
8228,23,LAYING,Gravity_Acc_Mean_Y,0.438434067
8229,23,LAYING,Gravity_Acc_Mean_Z,0.918782825
8230,23,LAYING,Gravity_Acc_Std_X,-0.947948758
8231,23,LAYING,Gravity_Acc_Std_Y,-0.982794563
8232,23,LAYING,Gravity_Acc_Std_Z,-0.976780462
8233,23,LAYING,Body_Acc_Jerk_Mean_X,0.083178761
8234,23,LAYING,Body_Acc_Jerk_Mean_Y,0.01535144
8235,23,LAYING,Body_Acc_Jerk_Mean_Z,-0.006282351
8236,23,LAYING,Body_Acc_Jerk_Std_X,-0.986360447
8237,23,LAYING,Body_Acc_Jerk_Std_Y,-0.988611617
8238,23,LAYING,Body_Acc_Jerk_Std_Z,-0.984663477
8239,23,LAYING,BodyGyro_Mean_X,-0.011339972
8240,23,LAYING,BodyGyro_Mean_Y,-0.105052917
8241,23,LAYING,BodyGyro_Mean_Z,0.111078595
8242,23,LAYING,BodyGyro_Std_X,-0.981849401
8243,23,LAYING,BodyGyro_Std_Y,-0.959195236
8244,23,LAYING,BodyGyro_Std_Z,-0.983920133
8245,23,LAYING,BodyGyroJerk_Mean_X,-0.102024923
8246,23,LAYING,BodyGyroJerk_Mean_Y,-0.037244975
8247,23,LAYING,BodyGyroJerk_Mean_Z,-0.062199163
8248,23,LAYING,BodyGyroJerk_Std_X,-0.98502785
8249,23,LAYING,BodyGyroJerk_Std_Y,-0.979427763
8250,23,LAYING,BodyGyroJerk_Std_Z,-0.994908985
8251,23,LAYING,BodyAccMag_Mean,-0.962959197
8252,23,LAYING,NameBodyAccMag_Std,-0.957871991
8253,23,LAYING,GravityAccMag_Mean,-0.962959197
8254,23,LAYING,GravityAccMag_Std,-0.957871991
8255,23,LAYING,BodyAccJerkMag_Mean,-0.987010197
8256,23,LAYING,BodyAccJerkMag_Std,-0.986685652
8257,23,LAYING,BodyGyroMag_Mean,-0.949418001
8258,23,LAYING,BodyGyroMag_Std,-0.957227586
8259,23,LAYING,fBodyAcc_Mean_X,-0.970037238
8260,23,LAYING,fBodyAcc_Mean_Y,-0.982072296
8261,23,LAYING,fBodyAcc_Mean_Z,-0.977515214
8262,23,LAYING,fBodyAcc_Std_X,-0.952410958
8263,23,LAYING,fBodyAcc_Std_Y,-0.974304149
8264,23,LAYING,fBodyAcc_Std_Z,-0.972261283
8265,23,LAYING,fBodyAccJerk_Mean_X,-0.986204659
8266,23,LAYING,fBodyAccJerk_Mean_Y,-0.988230264
8267,23,LAYING,fBodyAccJerk_Mean_Z,-0.982415512
8268,23,LAYING,fBodyAccJerk_Std_X,-0.987840853
8269,23,LAYING,fBodyAccJerk_Std_Y,-0.989995617
8270,23,LAYING,fBodyAccJerk_Std_Z,-0.985502012
8271,23,LAYING,fBodyGyro_Mean_X,-0.979676078
8272,23,LAYING,fBodyGyro_Mean_Y,-0.968469136
8273,23,LAYING,fBodyGyro_Mean_Z,-0.984238808
8274,23,LAYING,fBodyGyro_Std_X,-0.982665213
8275,23,LAYING,fBodyGyro_Std_Y,-0.95499731
8276,23,LAYING,fBodyGyro_Std_Z,-0.985317841
8277,23,LAYING,fBodyAccMag_Mean,-0.967747053
8278,23,LAYING,fBodyAccMag_Std,-0.958465695
8279,23,LAYING,fBodyBodyAccJerkMag_Mean,-0.985905704
8280,23,LAYING,fBodyBodyAccJerkMag_Std,-0.986540201
8281,24,WALKING,Body_Acc_Mean_X,0.276980816
8282,24,WALKING,Body_Acc_Mean_Y,-0.02254464
8283,24,WALKING,Body_Acc_Mean_Z,-0.110595953
8284,24,WALKING,Body_Acc_Std_X,-0.470762366
8285,24,WALKING,Body_Acc_Std_Y,-0.154127498
8286,24,WALKING,Body_Acc_Std_Z,-0.288840016
8287,24,WALKING,Gravity_Acc_Mean_X,0.959701081
8288,24,WALKING,Gravity_Acc_Mean_Y,-0.115116242
8289,24,WALKING,Gravity_Acc_Mean_Z,-0.14091003
8290,24,WALKING,Gravity_Acc_Std_X,-0.9831324
8291,24,WALKING,Gravity_Acc_Std_Y,-0.962578844
8292,24,WALKING,Gravity_Acc_Std_Z,-0.962822967
8293,24,WALKING,Body_Acc_Jerk_Mean_X,0.073193898
8294,24,WALKING,Body_Acc_Jerk_Mean_Y,0.012125459
8295,24,WALKING,Body_Acc_Jerk_Mean_Z,-0.011640139
8296,24,WALKING,Body_Acc_Jerk_Std_X,-0.485863255
8297,24,WALKING,Body_Acc_Jerk_Std_Y,-0.302220161
8298,24,WALKING,Body_Acc_Jerk_Std_Z,-0.491189466
8299,24,WALKING,BodyGyro_Mean_X,-0.054512687
8300,24,WALKING,BodyGyro_Mean_Y,-0.065843588
8301,24,WALKING,BodyGyro_Mean_Z,0.097200632
8302,24,WALKING,BodyGyro_Std_X,-0.580597373
8303,24,WALKING,BodyGyro_Std_Y,-0.48716628
8304,24,WALKING,BodyGyro_Std_Z,-0.396154003
8305,24,WALKING,BodyGyroJerk_Mean_X,-0.062531168
8306,24,WALKING,BodyGyroJerk_Mean_Y,-0.050289501
8307,24,WALKING,BodyGyroJerk_Mean_Z,-0.073983552
8308,24,WALKING,BodyGyroJerk_Std_X,-0.490773456
8309,24,WALKING,BodyGyroJerk_Std_Y,-0.51424657
8310,24,WALKING,BodyGyroJerk_Std_Z,-0.557968203
8311,24,WALKING,BodyAccMag_Mean,-0.299983614
8312,24,WALKING,NameBodyAccMag_Std,-0.481064019
8313,24,WALKING,GravityAccMag_Mean,-0.299983614
8314,24,WALKING,GravityAccMag_Std,-0.481064019
8315,24,WALKING,BodyAccJerkMag_Mean,-0.399722201
8316,24,WALKING,BodyAccJerkMag_Std,-0.409824563
8317,24,WALKING,BodyGyroMag_Mean,-0.403064157
8318,24,WALKING,BodyGyroMag_Std,-0.563863213
8319,24,WALKING,fBodyAcc_Mean_X,-0.492419803
8320,24,WALKING,fBodyAcc_Mean_Y,-0.203193741
8321,24,WALKING,fBodyAcc_Mean_Z,-0.344493013
8322,24,WALKING,fBodyAcc_Std_X,-0.462733639
8323,24,WALKING,fBodyAcc_Std_Y,-0.182766477
8324,24,WALKING,fBodyAcc_Std_Z,-0.314646918
8325,24,WALKING,fBodyAccJerk_Mean_X,-0.509628169
8326,24,WALKING,fBodyAccJerk_Mean_Y,-0.352829307
8327,24,WALKING,fBodyAccJerk_Mean_Z,-0.469920224
8328,24,WALKING,fBodyAccJerk_Std_X,-0.507640734
8329,24,WALKING,fBodyAccJerk_Std_Y,-0.294353546
8330,24,WALKING,fBodyAccJerk_Std_Z,-0.511115619
8331,24,WALKING,fBodyGyro_Mean_X,-0.468295081
8332,24,WALKING,fBodyGyro_Mean_Y,-0.479841433
8333,24,WALKING,fBodyGyro_Mean_Z,-0.391447921
8334,24,WALKING,fBodyGyro_Std_X,-0.616915839
8335,24,WALKING,fBodyGyro_Std_Y,-0.495896272
8336,24,WALKING,fBodyGyro_Std_Z,-0.453337858
8337,24,WALKING,fBodyAccMag_Mean,-0.434618912
8338,24,WALKING,fBodyAccMag_Std,-0.590265846
8339,24,WALKING,fBodyBodyAccJerkMag_Mean,-0.418641047
8340,24,WALKING,fBodyBodyAccJerkMag_Std,-0.402979984
8341,24,WALKING_UPSTAIRS,Body_Acc_Mean_X,0.269881107
8342,24,WALKING_UPSTAIRS,Body_Acc_Mean_Y,-0.025197943
8343,24,WALKING_UPSTAIRS,Body_Acc_Mean_Z,-0.114248611
8344,24,WALKING_UPSTAIRS,Body_Acc_Std_X,-0.344399351
8345,24,WALKING_UPSTAIRS,Body_Acc_Std_Y,-0.116804489
8346,24,WALKING_UPSTAIRS,Body_Acc_Std_Z,-0.255601013
8347,24,WALKING_UPSTAIRS,Gravity_Acc_Mean_X,0.906369501
8348,24,WALKING_UPSTAIRS,Gravity_Acc_Mean_Y,-0.237498409
8349,24,WALKING_UPSTAIRS,Gravity_Acc_Mean_Z,-0.227134869
8350,24,WALKING_UPSTAIRS,Gravity_Acc_Std_X,-0.962190567
8351,24,WALKING_UPSTAIRS,Gravity_Acc_Std_Y,-0.91669078
8352,24,WALKING_UPSTAIRS,Gravity_Acc_Std_Z,-0.934952939
8353,24,WALKING_UPSTAIRS,Body_Acc_Jerk_Mean_X,0.08623101
8354,24,WALKING_UPSTAIRS,Body_Acc_Jerk_Mean_Y,-0.015081605
8355,24,WALKING_UPSTAIRS,Body_Acc_Jerk_Mean_Z,-0.013235365
8356,24,WALKING_UPSTAIRS,Body_Acc_Jerk_Std_X,-0.498764672
8357,24,WALKING_UPSTAIRS,Body_Acc_Jerk_Std_Y,-0.515220752
8358,24,WALKING_UPSTAIRS,Body_Acc_Jerk_Std_Z,-0.523807264
8359,24,WALKING_UPSTAIRS,BodyGyro_Mean_X,0.088316377
8360,24,WALKING_UPSTAIRS,BodyGyro_Mean_Y,-0.105932947
8361,24,WALKING_UPSTAIRS,BodyGyro_Mean_Z,0.02482907
8362,24,WALKING_UPSTAIRS,BodyGyro_Std_X,-0.577426409
8363,24,WALKING_UPSTAIRS,BodyGyro_Std_Y,-0.568534125
8364,24,WALKING_UPSTAIRS,BodyGyro_Std_Z,-0.274596284
8365,24,WALKING_UPSTAIRS,BodyGyroJerk_Mean_X,-0.146800846
8366,24,WALKING_UPSTAIRS,BodyGyroJerk_Mean_Y,-0.031735058
8367,24,WALKING_UPSTAIRS,BodyGyroJerk_Mean_Z,-0.049842723
8368,24,WALKING_UPSTAIRS,BodyGyroJerk_Std_X,-0.640489538
8369,24,WALKING_UPSTAIRS,BodyGyroJerk_Std_Y,-0.646644374
8370,24,WALKING_UPSTAIRS,BodyGyroJerk_Std_Z,-0.648975331
8371,24,WALKING_UPSTAIRS,BodyAccMag_Mean,-0.226402822
8372,24,WALKING_UPSTAIRS,NameBodyAccMag_Std,-0.30685447
8373,24,WALKING_UPSTAIRS,GravityAccMag_Mean,-0.226402822
8374,24,WALKING_UPSTAIRS,GravityAccMag_Std,-0.30685447
8375,24,WALKING_UPSTAIRS,BodyAccJerkMag_Mean,-0.488487621
8376,24,WALKING_UPSTAIRS,BodyAccJerkMag_Std,-0.44106869
8377,24,WALKING_UPSTAIRS,BodyGyroMag_Mean,-0.33443584
8378,24,WALKING_UPSTAIRS,BodyGyroMag_Std,-0.50392906
8379,24,WALKING_UPSTAIRS,fBodyAcc_Mean_X,-0.395790554
8380,24,WALKING_UPSTAIRS,fBodyAcc_Mean_Y,-0.252412542
8381,24,WALKING_UPSTAIRS,fBodyAcc_Mean_Z,-0.312792211
8382,24,WALKING_UPSTAIRS,fBodyAcc_Std_X,-0.326165553
8383,24,WALKING_UPSTAIRS,fBodyAcc_Std_Y,-0.107787679
8384,24,WALKING_UPSTAIRS,fBodyAcc_Std_Z,-0.283143443
8385,24,WALKING_UPSTAIRS,fBodyAccJerk_Mean_X,-0.515644617
8386,24,WALKING_UPSTAIRS,fBodyAccJerk_Mean_Y,-0.527604244
8387,24,WALKING_UPSTAIRS,fBodyAccJerk_Mean_Z,-0.483390988
8388,24,WALKING_UPSTAIRS,fBodyAccJerk_Std_X,-0.527104719
8389,24,WALKING_UPSTAIRS,fBodyAccJerk_Std_Y,-0.535843319
8390,24,WALKING_UPSTAIRS,fBodyAccJerk_Std_Z,-0.562727123
8391,24,WALKING_UPSTAIRS,fBodyGyro_Mean_X,-0.503188685
8392,24,WALKING_UPSTAIRS,fBodyGyro_Mean_Y,-0.546620981
8393,24,WALKING_UPSTAIRS,fBodyGyro_Mean_Z,-0.372182912
8394,24,WALKING_UPSTAIRS,fBodyGyro_Std_X,-0.602945481
8395,24,WALKING_UPSTAIRS,fBodyGyro_Std_Y,-0.586177824
8396,24,WALKING_UPSTAIRS,fBodyGyro_Std_Z,-0.311996409
8397,24,WALKING_UPSTAIRS,fBodyAccMag_Mean,-0.322300989
8398,24,WALKING_UPSTAIRS,fBodyAccMag_Std,-0.406283378
8399,24,WALKING_UPSTAIRS,fBodyBodyAccJerkMag_Mean,-0.429800779
8400,24,WALKING_UPSTAIRS,fBodyBodyAccJerkMag_Std,-0.459647798
8401,24,WALKING_DOWNSTAIRS,Body_Acc_Mean_X,0.288631209
8402,24,WALKING_DOWNSTAIRS,Body_Acc_Mean_Y,-0.014573035
8403,24,WALKING_DOWNSTAIRS,Body_Acc_Mean_Z,-0.10481882
8404,24,WALKING_DOWNSTAIRS,Body_Acc_Std_X,-0.082732481
8405,24,WALKING_DOWNSTAIRS,Body_Acc_Std_Y,-0.102607327
8406,24,WALKING_DOWNSTAIRS,Body_Acc_Std_Z,-0.205566381
8407,24,WALKING_DOWNSTAIRS,Gravity_Acc_Mean_X,0.950883417
8408,24,WALKING_DOWNSTAIRS,Gravity_Acc_Mean_Y,-0.128326711
8409,24,WALKING_DOWNSTAIRS,Gravity_Acc_Mean_Z,-0.140123155
8410,24,WALKING_DOWNSTAIRS,Gravity_Acc_Std_X,-0.961845327
8411,24,WALKING_DOWNSTAIRS,Gravity_Acc_Std_Y,-0.941478979
8412,24,WALKING_DOWNSTAIRS,Gravity_Acc_Std_Z,-0.942207719
8413,24,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Mean_X,0.080261983
8414,24,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Mean_Y,-0.004473163
8415,24,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Mean_Z,-0.008469159
8416,24,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Std_X,-0.337218894
8417,24,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Std_Y,-0.169291888
8418,24,WALKING_DOWNSTAIRS,Body_Acc_Jerk_Std_Z,-0.290239377
8419,24,WALKING_DOWNSTAIRS,BodyGyro_Mean_X,-0.086706901
8420,24,WALKING_DOWNSTAIRS,BodyGyro_Mean_Y,-0.054230025
8421,24,WALKING_DOWNSTAIRS,BodyGyro_Mean_Z,0.111973651
8422,24,WALKING_DOWNSTAIRS,BodyGyro_Std_X,-0.431919068
8423,24,WALKING_DOWNSTAIRS,BodyGyro_Std_Y,-0.484673524
8424,24,WALKING_DOWNSTAIRS,BodyGyro_Std_Z,-0.491077245
8425,24,WALKING_DOWNSTAIRS,BodyGyroJerk_Mean_X,-0.091414501
8426,24,WALKING_DOWNSTAIRS,BodyGyroJerk_Mean_Y,-0.029176631
8427,24,WALKING_DOWNSTAIRS,BodyGyroJerk_Mean_Z,-0.041205541
8428,24,WALKING_DOWNSTAIRS,BodyGyroJerk_Std_X,-0.35844455
8429,24,WALKING_DOWNSTAIRS,BodyGyroJerk_Std_Y,-0.519326735
8430,24,WALKING_DOWNSTAIRS,BodyGyroJerk_Std_Z,-0.478690941
8431,24,WALKING_DOWNSTAIRS,BodyAccMag_Mean,-0.073769916
8432,24,WALKING_DOWNSTAIRS,NameBodyAccMag_Std,-0.022483912
8433,24,WALKING_DOWNSTAIRS,GravityAccMag_Mean,-0.073769916
8434,24,WALKING_DOWNSTAIRS,GravityAccMag_Std,-0.022483912
8435,24,WALKING_DOWNSTAIRS,BodyAccJerkMag_Mean,-0.263106945
8436,24,WALKING_DOWNSTAIRS,BodyAccJerkMag_Std,-0.14350197
8437,24,WALKING_DOWNSTAIRS,BodyGyroMag_Mean,-0.304965806
8438,24,WALKING_DOWNSTAIRS,BodyGyroMag_Std,-0.363694877
8439,24,WALKING_DOWNSTAIRS,fBodyAcc_Mean_X,-0.222324293
8440,24,WALKING_DOWNSTAIRS,fBodyAcc_Mean_Y,-0.086182975
8441,24,WALKING_DOWNSTAIRS,fBodyAcc_Mean_Z,-0.173825084
8442,24,WALKING_DOWNSTAIRS,fBodyAcc_Std_X,-0.034908595
8443,24,WALKING_DOWNSTAIRS,fBodyAcc_Std_Y,-0.169191148
8444,24,WALKING_DOWNSTAIRS,fBodyAcc_Std_Z,-0.291553822
8445,24,WALKING_DOWNSTAIRS,fBodyAccJerk_Mean_X,-0.376175795
8446,24,WALKING_DOWNSTAIRS,fBodyAccJerk_Mean_Y,-0.225824357
8447,24,WALKING_DOWNSTAIRS,fBodyAccJerk_Mean_Z,-0.250000183
8448,24,WALKING_DOWNSTAIRS,fBodyAccJerk_Std_X,-0.355930598
8449,24,WALKING_DOWNSTAIRS,fBodyAccJerk_Std_Y,-0.163626808
8450,24,WALKING_DOWNSTAIRS,fBodyAccJerk_Std_Z,-0.328569969
8451,24,WALKING_DOWNSTAIRS,fBodyGyro_Mean_X,-0.272469212
8452,24,WALKING_DOWNSTAIRS,fBodyGyro_Mean_Y,-0.433475432
8453,24,WALKING_DOWNSTAIRS,fBodyGyro_Mean_Z,-0.396286646
8454,24,WALKING_DOWNSTAIRS,fBodyGyro_Std_X,-0.484894684
8455,24,WALKING_DOWNSTAIRS,fBodyGyro_Std_Y,-0.523412702
8456,24,WALKING_DOWNSTAIRS,fBodyGyro_Std_Z,-0.573281905
8457,24,WALKING_DOWNSTAIRS,fBodyAccMag_Mean,-0.023170163
8458,24,WALKING_DOWNSTAIRS,fBodyAccMag_Std,-0.175291709
8459,24,WALKING_DOWNSTAIRS,fBodyBodyAccJerkMag_Mean,-0.200830137
8460,24,WALKING_DOWNSTAIRS,fBodyBodyAccJerkMag_Std,-0.082755491
8461,24,SITTING,Body_Acc_Mean_X,0.27347569
8462,24,SITTING,Body_Acc_Mean_Y,-0.01312551
8463,24,SITTING,Body_Acc_Mean_Z,-0.103041061
8464,24,SITTING,Body_Acc_Std_X,-0.990593767
8465,24,SITTING,Body_Acc_Std_Y,-0.956255962
8466,24,SITTING,Body_Acc_Std_Z,-0.957056111
8467,24,SITTING,Gravity_Acc_Mean_X,0.919637604
8468,24,SITTING,Gravity_Acc_Mean_Y,0.182254652
8469,24,SITTING,Gravity_Acc_Mean_Z,0.109559621
8470,24,SITTING,Gravity_Acc_Std_X,-0.98966015
8471,24,SITTING,Gravity_Acc_Std_Y,-0.971692545
8472,24,SITTING,Gravity_Acc_Std_Z,-0.963406796
8473,24,SITTING,Body_Acc_Jerk_Mean_X,0.076331853
8474,24,SITTING,Body_Acc_Jerk_Mean_Y,0.004767026
8475,24,SITTING,Body_Acc_Jerk_Mean_Z,-0.001133002
8476,24,SITTING,Body_Acc_Jerk_Std_X,-0.988564382
8477,24,SITTING,Body_Acc_Jerk_Std_Y,-0.979573678
8478,24,SITTING,Body_Acc_Jerk_Std_Z,-0.984662947
8479,24,SITTING,BodyGyro_Mean_X,-0.035622962
8480,24,SITTING,BodyGyro_Mean_Y,-0.07501327
8481,24,SITTING,BodyGyro_Mean_Z,0.080044023
8482,24,SITTING,BodyGyro_Std_X,-0.988111649
8483,24,SITTING,BodyGyro_Std_Y,-0.977954005
8484,24,SITTING,BodyGyro_Std_Z,-0.971277654
8485,24,SITTING,BodyGyroJerk_Mean_X,-0.095178266
8486,24,SITTING,BodyGyroJerk_Mean_Y,-0.040616936
8487,24,SITTING,BodyGyroJerk_Mean_Z,-0.051596655
8488,24,SITTING,BodyGyroJerk_Std_X,-0.991442008
8489,24,SITTING,BodyGyroJerk_Std_Y,-0.989780811
8490,24,SITTING,BodyGyroJerk_Std_Z,-0.98985016
8491,24,SITTING,BodyAccMag_Mean,-0.968979156
8492,24,SITTING,NameBodyAccMag_Std,-0.963779683
8493,24,SITTING,GravityAccMag_Mean,-0.968979156
8494,24,SITTING,GravityAccMag_Std,-0.963779683
8495,24,SITTING,BodyAccJerkMag_Mean,-0.985555822
8496,24,SITTING,BodyAccJerkMag_Std,-0.985418456
8497,24,SITTING,BodyGyroMag_Mean,-0.964633252
8498,24,SITTING,BodyGyroMag_Std,-0.969257163
8499,24,SITTING,fBodyAcc_Mean_X,-0.989529507
8500,24,SITTING,fBodyAcc_Mean_Y,-0.9627732
8501,24,SITTING,fBodyAcc_Mean_Z,-0.966991781
8502,24,SITTING,fBodyAcc_Std_X,-0.991100005
8503,24,SITTING,fBodyAcc_Std_Y,-0.954998005
8504,24,SITTING,fBodyAcc_Std_Z,-0.954402698
8505,24,SITTING,fBodyAccJerk_Mean_X,-0.988857403
8506,24,SITTING,fBodyAccJerk_Mean_Y,-0.979228238
8507,24,SITTING,fBodyAccJerk_Mean_Z,-0.9819713
8508,24,SITTING,fBodyAccJerk_Std_X,-0.989288808
